Length	Start	data
50.0	22.0	0.0

1.0	23.0	2144.0
2.0	23.0	1867.0
3.0	23.0	1954.0
4.0	23.0	1814.0
5.0	23.0	1716.0
6.0	23.0	1726.0
7.0	23.0	1760.0
8.0	23.0	1614.0
9.0	23.0	1630.0
10.0	23.0	1715.0
11.0	23.0	1728.0
12.0	23.0	1531.0
13.0	23.0	1439.0
14.0	23.0	1506.0
15.0	23.0	1450.0
16.0	23.0	1424.0
17.0	23.0	1368.0
18.0	23.0	1334.0
19.0	23.0	1433.0
20.0	23.0	1377.0
21.0	23.0	1379.0
22.0	23.0	1358.0
23.0	23.0	1371.0
24.0	23.0	1274.0
25.0	23.0	1268.0
26.0	23.0	1320.0
27.0	23.0	1325.0
