Length	Start	data
3.0	12.0	444.0
4.0	12.0	442.0
5.0	12.0	420.0
6.0	12.0	418.0
7.0	12.0	410.0
8.0	12.0	408.0
9.0	12.0	380.0
10.0	12.0	378.0
11.0	12.0	370.0
12.0	12.0	368.0
13.0	12.0	354.0
14.0	12.0	352.0
15.0	12.0	344.0
16.0	12.0	342.0
17.0	12.0	308.0
18.0	12.0	306.0
19.0	12.0	298.0
20.0	12.0	296.0
21.0	12.0	282.0
22.0	12.0	280.0
23.0	12.0	272.0
24.0	12.0	250.0
25.0	12.0	250.0
26.0	12.0	248.0
27.0	12.0	240.0
28.0	12.0	238.0
29.0	12.0	224.0
30.0	12.0	222.0
31.0	12.0	214.0
32.0	12.0	212.0
33.0	12.0	172.0
34.0	12.0	170.0
35.0	12.0	162.0
36.0	12.0	160.0
37.0	12.0	146.0
38.0	12.0	144.0
39.0	12.0	136.0
40.0	12.0	0.0
41.0	12.0	0.0
42.0	12.0	0.0
43.0	12.0	0.0
44.0	12.0	0.0
45.0	12.0	0.0
46.0	12.0	0.0
47.0	12.0	0.0
48.0	12.0	0.0
49.0	12.0	0.0
50.0	12.0	0.0

1.0	13.0	462.0
2.0	13.0	444.0
3.0	13.0	444.0
4.0	13.0	442.0
5.0	13.0	420.0
6.0	13.0	418.0
7.0	13.0	410.0
8.0	13.0	408.0
9.0	13.0	380.0
10.0	13.0	378.0
11.0	13.0	370.0
12.0	13.0	368.0
13.0	13.0	354.0
14.0	13.0	352.0
15.0	13.0	344.0
16.0	13.0	342.0
17.0	13.0	308.0
18.0	13.0	306.0
19.0	13.0	298.0
20.0	13.0	296.0
21.0	13.0	282.0
22.0	13.0	280.0
23.0	13.0	272.0
24.0	13.0	270.0
25.0	13.0	250.0
26.0	13.0	248.0
27.0	13.0	240.0
28.0	13.0	238.0
29.0	13.0	224.0
30.0	13.0	222.0
31.0	13.0	214.0
32.0	13.0	212.0
33.0	13.0	172.0
34.0	13.0	170.0
35.0	13.0	162.0
36.0	13.0	160.0
37.0	13.0	146.0
38.0	13.0	144.0
39.0	13.0	0.0
40.0	13.0	0.0
41.0	13.0	0.0
42.0	13.0	0.0
43.0	13.0	0.0
44.0	13.0	0.0
45.0	13.0	0.0
46.0	13.0	0.0
47.0	13.0	0.0
48.0	13.0	0.0
49.0	13.0	0.0
50.0	13.0	0.0

1.0	14.0	462.0
2.0	14.0	460.0
3.0	14.0	444.0
4.0	14.0	442.0
5.0	14.0	420.0
6.0	14.0	418.0
7.0	14.0	410.0
8.0	14.0	408.0
9.0	14.0	380.0
10.0	14.0	378.0
11.0	14.0	370.0
12.0	14.0	368.0
13.0	14.0	354.0
14.0	14.0	352.0
15.0	14.0	344.0
16.0	14.0	342.0
17.0	14.0	308.0
18.0	14.0	306.0
19.0	14.0	298.0
20.0	14.0	296.0
21.0	14.0	282.0
22.0	14.0	280.0
23.0	14.0	272.0
24.0	14.0	270.0
25.0	14.0	250.0
26.0	14.0	248.0
27.0	14.0	240.0
28.0	14.0	238.0
29.0	14.0	224.0
30.0	14.0	222.0
31.0	14.0	214.0
32.0	14.0	212.0
33.0	14.0	172.0
34.0	14.0	170.0
35.0	14.0	162.0
36.0	14.0	160.0
37.0	14.0	146.0
38.0	14.0	0.0
39.0	14.0	0.0
40.0	14.0	0.0
41.0	14.0	0.0
42.0	14.0	0.0
43.0	14.0	0.0
44.0	14.0	0.0
45.0	14.0	0.0
46.0	14.0	0.0
47.0	14.0	0.0
48.0	14.0	0.0
49.0	14.0	0.0
50.0	14.0	0.0

1.0	15.0	462.0
2.0	15.0	460.0
3.0	15.0	444.0
4.0	15.0	442.0
5.0	15.0	420.0
6.0	15.0	418.0
7.0	15.0	410.0
8.0	15.0	408.0
9.0	15.0	380.0
10.0	15.0	378.0
11.0	15.0	370.0
12.0	15.0	368.0
13.0	15.0	354.0
14.0	15.0	352.0
15.0	15.0	344.0
16.0	15.0	342.0
17.0	15.0	308.0
18.0	15.0	306.0
19.0	15.0	298.0
20.0	15.0	296.0
21.0	15.0	282.0
22.0	15.0	280.0
23.0	15.0	272.0
24.0	15.0	270.0
25.0	15.0	250.0
26.0	15.0	248.0
27.0	15.0	240.0
28.0	15.0	238.0
29.0	15.0	224.0
30.0	15.0	222.0
31.0	15.0	214.0
32.0	15.0	212.0
33.0	15.0	172.0
34.0	15.0	170.0
35.0	15.0	162.0
36.0	15.0	160.0
37.0	15.0	0.0
38.0	15.0	0.0
39.0	15.0	0.0
40.0	15.0	0.0
41.0	15.0	0.0
42.0	15.0	0.0
43.0	15.0	0.0
44.0	15.0	0.0
45.0	15.0	0.0
46.0	15.0	0.0
47.0	15.0	0.0
48.0	15.0	0.0
49.0	15.0	0.0
50.0	15.0	0.0

1.0	16.0	462.0
