Length	Start	data
29.0	9.0	132.0
30.0	9.0	120.0
31.0	9.0	114.0
32.0	9.0	144.0
33.0	9.0	142.0
34.0	9.0	142.0
35.0	9.0	134.0
36.0	9.0	130.0
37.0	9.0	148.0
38.0	9.0	142.0
39.0	9.0	142.0
40.0	9.0	114.0
41.0	9.0	108.0
42.0	9.0	122.0
43.0	9.0	0.0
44.0	9.0	0.0
45.0	9.0	0.0
46.0	9.0	0.0
47.0	9.0	0.0
48.0	9.0	0.0
49.0	9.0	0.0
50.0	9.0	0.0

1.0	10.0	156.0
2.0	10.0	160.0
3.0	10.0	150.0
4.0	10.0	160.0
5.0	10.0	138.0
6.0	10.0	150.0
7.0	10.0	140.0
8.0	10.0	142.0
9.0	10.0	152.0
10.0	10.0	126.0
11.0	10.0	150.0
12.0	10.0	156.0
13.0	10.0	144.0
14.0	10.0	154.0
15.0	10.0	138.0
16.0	10.0	148.0
17.0	10.0	156.0
18.0	10.0	144.0
19.0	10.0	154.0
20.0	10.0	122.0
21.0	10.0	140.0
22.0	10.0	146.0
23.0	10.0	134.0
24.0	10.0	144.0
25.0	10.0	128.0
26.0	10.0	140.0
27.0	10.0	146.0
28.0	10.0	134.0
29.0	10.0	144.0
30.0	10.0	122.0
31.0	10.0	150.0
32.0	10.0	156.0
33.0	10.0	124.0
34.0	10.0	154.0
35.0	10.0	136.0
36.0	10.0	148.0
37.0	10.0	142.0
38.0	10.0	144.0
39.0	10.0	154.0
40.0	10.0	116.0
41.0	10.0	128.0
42.0	10.0	0.0
43.0	10.0	0.0
44.0	10.0	0.0
45.0	10.0	0.0
46.0	10.0	0.0
47.0	10.0	0.0
48.0	10.0	0.0
49.0	10.0	0.0
50.0	10.0	0.0

1.0	11.0	160.0
2.0	11.0	162.0
3.0	11.0	160.0
4.0	11.0	162.0
5.0	11.0	158.0
6.0	11.0	158.0
7.0	11.0	158.0
8.0	11.0	154.0
9.0	11.0	154.0
10.0	11.0	158.0
11.0	11.0	158.0
12.0	11.0	158.0
13.0	11.0	156.0
14.0	11.0	156.0
15.0	11.0	158.0
16.0	11.0	158.0
17.0	11.0	158.0
18.0	11.0	156.0
19.0	11.0	156.0
20.0	11.0	148.0
21.0	11.0	148.0
22.0	11.0	148.0
23.0	11.0	146.0
24.0	11.0	144.0
25.0	11.0	148.0
26.0	11.0	148.0
27.0	11.0	148.0
28.0	11.0	146.0
29.0	11.0	146.0
30.0	11.0	150.0
31.0	11.0	158.0
32.0	11.0	158.0
33.0	11.0	156.0
34.0	11.0	156.0
35.0	11.0	158.0
36.0	11.0	158.0
